source	target
TraesCS6B01G332100	HORVU6Hr1G075110.6
TraesCS6B01G332200	HORVU6Hr1G075150.1
TraesCS6B01G332900	HORVU6Hr1G075240.2
TraesCS6B01G332800	HORVU6Hr1G075250.1
TraesCS7B01G087900	HORVU6Hr1G075340.1
TraesCS6B01G333400	HORVU6Hr1G075350.1
TraesCS6B01G333500	HORVU6Hr1G075400.10
TraesCS7B01G089400	HORVU6Hr1G075420.7
TraesCS6B01G333700	HORVU6Hr1G075440.6
TraesCS6B01G333800	HORVU6Hr1G075510.1
TraesCS6B01G334300	HORVU6Hr1G075590.3
TraesCS6B01G334400	HORVU6Hr1G075600.7
TraesCS6B01G334700	HORVU6Hr1G075640.21
TraesCS6B01G335200	HORVU6Hr1G075720.4
TraesCS6B01G335300	HORVU6Hr1G075730.11
TraesCS6B01G335700	HORVU6Hr1G075830.1
TraesCS6B01G336100	HORVU6Hr1G075870.2
TraesCS6B01G336300	HORVU6Hr1G075900.1
TraesCS6B01G336500	HORVU6Hr1G075970.1
TraesCS6B01G336800	HORVU6Hr1G076040.1
TraesCS6B01G337000	HORVU6Hr1G076080.1
TraesCS6B01G337600	HORVU6Hr1G076190.1
TraesCS6B01G338100	HORVU6Hr1G076220.2
TraesCS6B01G338900	HORVU6Hr1G076310.2
TraesCS6B01G339000	HORVU6Hr1G076320.7
TraesCS6B01G339100	HORVU6Hr1G076340.1
TraesCS7B01G098100	HORVU6Hr1G076380.6
TraesCS6B01G339400	HORVU6Hr1G076430.4
TraesCS6B01G339600	HORVU6Hr1G076440.9
TraesCS6B01G339500	HORVU6Hr1G076450.1
TraesCS6B01G339700	HORVU6Hr1G076470.1
TraesCS7B01G100200	HORVU6Hr1G076490.9
TraesCS7B01G101500	HORVU6Hr1G076510.1
TraesCS6B01G340500	HORVU6Hr1G076530.1
TraesCS6B01G340700	HORVU6Hr1G076610.1
TraesCS6B01G341100	HORVU6Hr1G076660.4
TraesCS6B01G341200	HORVU6Hr1G076740.1
TraesCS6B01G341600	HORVU6Hr1G076750.5
TraesCS6B01G341800	HORVU6Hr1G076780.21
TraesCS7B01G103800	HORVU6Hr1G076810.1
TraesCS6B01G342300	HORVU6Hr1G076860.2
TraesCS6B01G342200	HORVU6Hr1G076870.8
TraesCS6B01G342400	HORVU6Hr1G076880.1
TraesCS6B01G342700	HORVU6Hr1G077070.5
TraesCS6B01G343300	HORVU6Hr1G077210.3
TraesCS6B01G343400	HORVU6Hr1G077230.2
TraesCS6B01G343600	HORVU6Hr1G077260.1
TraesCS6B01G343500	HORVU6Hr1G077270.1
TraesCS6B01G343700	HORVU6Hr1G077280.1
TraesCS6B01G343800	HORVU6Hr1G077290.1
TraesCS6B01G343900	HORVU6Hr1G077300.1
TraesCS6B01G344200	HORVU6Hr1G077320.7
TraesCS6B01G344100	HORVU6Hr1G077340.1
TraesCS6B01G344300	HORVU6Hr1G077400.2
TraesCS6B01G344500	HORVU6Hr1G077430.1
TraesCS6B01G344600	HORVU6Hr1G077440.3
TraesCS6B01G344700	HORVU6Hr1G077460.3
TraesCS6B01G345300	HORVU6Hr1G077500.1
TraesCS6B01G345500	HORVU6Hr1G077520.1
TraesCS6B01G345700	HORVU6Hr1G077540.1
TraesCS6B01G345800	HORVU6Hr1G077570.1
TraesCS6B01G345900	HORVU6Hr1G077590.11
TraesCS6B01G346000	HORVU6Hr1G077610.1
TraesCS6B01G346200	HORVU6Hr1G077620.1
TraesCS6B01G346300	HORVU6Hr1G077630.1
TraesCS6B01G346500	HORVU6Hr1G077660.1
TraesCS6B01G346800	HORVU6Hr1G077700.12
TraesCS6B01G346700	HORVU6Hr1G077710.2
TraesCS6B01G347100	HORVU6Hr1G077750.1
TraesCS6B01G347500	HORVU6Hr1G077840.1
TraesCS6B01G347700	HORVU6Hr1G077860.2
TraesCS6B01G347600	HORVU6Hr1G077890.4
TraesCS6B01G347900	HORVU6Hr1G078040.1
TraesCS6B01G348100	HORVU6Hr1G078060.1
TraesCS6B01G348700	HORVU6Hr1G078130.13
TraesCS6B01G348300	HORVU6Hr1G078160.2
TraesCS6B01G349000	HORVU6Hr1G078210.1
TraesCS6B01G349100	HORVU6Hr1G078270.6
TraesCS6B01G349300	HORVU6Hr1G078290.1
TraesCS6B01G349400	HORVU6Hr1G078320.1
TraesCS6B01G349900	HORVU6Hr1G078430.4
TraesCS6B01G350000	HORVU6Hr1G078510.5
TraesCS6B01G351300	HORVU6Hr1G078620.1
TraesCS6B01G351700	HORVU6Hr1G078660.4
TraesCS6B01G351800	HORVU6Hr1G078670.1
TraesCS6B01G351900	HORVU6Hr1G078680.2
TraesCS6B01G352000	HORVU6Hr1G078700.1
TraesCS6B01G352100	HORVU6Hr1G078740.2
TraesCS6B01G352400	HORVU6Hr1G078770.1
TraesCS6B01G352300	HORVU6Hr1G078780.2
TraesCS6B01G352700	HORVU6Hr1G078810.22
TraesCS6B01G352800	HORVU6Hr1G078820.1
TraesCS6B01G353100	HORVU6Hr1G078830.4
TraesCS6B01G353400	HORVU6Hr1G078880.1
TraesCS6B01G353300	HORVU6Hr1G078910.1
TraesCS6B01G353800	HORVU6Hr1G078930.1
TraesCS6B01G353500	HORVU6Hr1G078950.2
TraesCS6B01G353700	HORVU6Hr1G078960.8
TraesCS6B01G354000	HORVU6Hr1G079020.2
TraesCS6B01G354100	HORVU6Hr1G079070.1
TraesCS6B01G354300	HORVU6Hr1G079140.1
TraesCS6B01G354400	HORVU6Hr1G079150.1
TraesCS6B01G354600	HORVU6Hr1G079190.1
TraesCS6B01G354700	HORVU6Hr1G079320.4
TraesCS6B01G354800	HORVU6Hr1G079360.5
TraesCS6B01G354900	HORVU6Hr1G079410.4
TraesCS6B01G355300	HORVU6Hr1G079450.7
TraesCS6B01G355000	HORVU6Hr1G079470.1
TraesCS6B01G355400	HORVU6Hr1G079550.7
TraesCS6B01G355500	HORVU6Hr1G079560.14
TraesCS6B01G355700	HORVU6Hr1G079600.4
TraesCS6B01G355600	HORVU6Hr1G079630.3
TraesCS6B01G356300	HORVU6Hr1G079660.4
TraesCS6B01G356400	HORVU6Hr1G079680.3
TraesCS6B01G356800	HORVU6Hr1G079700.5
TraesCS6B01G357000	HORVU6Hr1G079720.2
TraesCS6B01G356900	HORVU6Hr1G079730.1
TraesCS6B01G358000	HORVU6Hr1G079790.4
TraesCS6B01G358800	HORVU6Hr1G079810.1
TraesCS6B01G358100	HORVU6Hr1G079830.1
TraesCS6B01G359400	HORVU6Hr1G080000.1
TraesCS6B01G359300	HORVU6Hr1G080030.2
TraesCS6B01G360300	HORVU6Hr1G080120.1
TraesCS7B01G073900	HORVU6Hr1G080150.4
TraesCS6B01G360200	HORVU6Hr1G080180.1
TraesCS6B01G361300	HORVU6Hr1G080290.6
TraesCS6B01G361200	HORVU6Hr1G080300.1
TraesCS6B01G361600	HORVU6Hr1G080320.4
TraesCS6B01G361400	HORVU6Hr1G080340.11
TraesCS6B01G362100	HORVU6Hr1G080360.1
TraesCS6B01G362400	HORVU6Hr1G080420.29
TraesCS6B01G362300	HORVU6Hr1G080430.2
TraesCS6B01G362700	HORVU6Hr1G080490.2
TraesCS6B01G362800	HORVU6Hr1G080500.1
TraesCS6B01G362900	HORVU6Hr1G080530.4
TraesCS6B01G363000	HORVU6Hr1G080540.2
TraesCS6B01G363200	HORVU6Hr1G080550.2
TraesCS6B01G363300	HORVU6Hr1G080580.1
TraesCS6B01G363500	HORVU6Hr1G080600.1
TraesCS6B01G363600	HORVU6Hr1G080620.6
TraesCS6B01G364000	HORVU6Hr1G080670.1
TraesCS6B01G364100	HORVU6Hr1G080690.1
TraesCS6B01G364300	HORVU6Hr1G080730.2
TraesCS6B01G364600	HORVU6Hr1G080750.4
TraesCS6B01G364500	HORVU6Hr1G080760.2
TraesCS6B01G364700	HORVU6Hr1G080770.2
TraesCS6B01G364800	HORVU6Hr1G080790.1
TraesCS6B01G365000	HORVU6Hr1G080800.2
TraesCS6B01G365100	HORVU6Hr1G080830.6
TraesCS6B01G365700	HORVU6Hr1G080870.1
TraesCS6B01G365300	HORVU6Hr1G080920.22
TraesCS6B01G366100	HORVU6Hr1G081080.12
TraesCS6B01G366000	HORVU6Hr1G081090.1
TraesCS6B01G366200	HORVU6Hr1G081120.5
TraesCS6B01G366400	HORVU6Hr1G081140.3
TraesCS6B01G366600	HORVU6Hr1G081180.7
TraesCS6B01G366700	HORVU6Hr1G081210.1
TraesCS6B01G366800	HORVU6Hr1G081250.1
TraesCS6B01G366900	HORVU6Hr1G081290.1
TraesCS6B01G367100	HORVU6Hr1G081330.2
TraesCS6B01G367000	HORVU6Hr1G081340.4
TraesCS6B01G367200	HORVU6Hr1G081370.3
TraesCS6B01G367400	HORVU6Hr1G081380.1
TraesCS6B01G367700	HORVU6Hr1G081440.1
TraesCS6B01G367800	HORVU6Hr1G081460.2
TraesCS6B01G367900	HORVU6Hr1G081470.3
TraesCS6B01G368000	HORVU6Hr1G081500.1
TraesCS6B01G368100	HORVU6Hr1G081570.5
TraesCS6B01G368300	HORVU6Hr1G081590.1
TraesCS6B01G368400	HORVU6Hr1G081600.2
TraesCS6B01G368500	HORVU6Hr1G081640.1
TraesCS6B01G368700	HORVU6Hr1G081650.1
TraesCS6B01G369000	HORVU6Hr1G081660.1
TraesCS6B01G369300	HORVU6Hr1G081670.1
TraesCS6B01G369200	HORVU6Hr1G081700.1
TraesCS6B01G369600	HORVU6Hr1G081740.1
TraesCS6B01G369700	HORVU6Hr1G081790.1
TraesCS6B01G370300	HORVU6Hr1G081850.3
TraesCS6B01G370900	HORVU6Hr1G081890.3
TraesCS6B01G370500	HORVU6Hr1G081920.1
TraesCS6B01G370600	HORVU6Hr1G081930.1
TraesCS6B01G371300	HORVU6Hr1G081980.1
TraesCS6B01G371500	HORVU6Hr1G082060.3
TraesCS6B01G371600	HORVU6Hr1G082070.2
TraesCS6B01G371700	HORVU6Hr1G082080.1
TraesCS6B01G372100	HORVU6Hr1G082120.1
TraesCS6B01G371900	HORVU6Hr1G082150.2
TraesCS6B01G372300	HORVU6Hr1G082220.1
TraesCS6B01G372200	HORVU6Hr1G082230.1
TraesCS6B01G372400	HORVU6Hr1G082260.1
TraesCS6B01G372900	HORVU6Hr1G082270.1
TraesCS6B01G373200	HORVU6Hr1G082310.4
TraesCS6B01G373300	HORVU6Hr1G082320.4
TraesCS6B01G373800	HORVU6Hr1G082350.5
TraesCS6B01G374100	HORVU6Hr1G082360.1
TraesCS6B01G374700	HORVU6Hr1G082670.1
TraesCS6B01G375200	HORVU6Hr1G082710.4
TraesCS6B01G375400	HORVU6Hr1G082880.1
TraesCS6B01G375500	HORVU6Hr1G082900.20
TraesCS6B01G375600	HORVU6Hr1G082920.1
TraesCS6B01G375900	HORVU6Hr1G082990.3
TraesCS6B01G376200	HORVU6Hr1G083050.41
TraesCS6B01G376300	HORVU6Hr1G083080.1
TraesCS6B01G376600	HORVU6Hr1G083140.1
TraesCS6B01G377000	HORVU6Hr1G083170.10
TraesCS6B01G377200	HORVU6Hr1G083210.2
TraesCS6B01G377400	HORVU6Hr1G083250.1
TraesCS6B01G377500	HORVU6Hr1G083270.16
TraesCS6B01G377800	HORVU6Hr1G083310.2
TraesCS6B01G378200	HORVU6Hr1G083320.1
TraesCS6B01G378300	HORVU6Hr1G083360.1
TraesCS6B01G378400	HORVU6Hr1G083420.1
TraesCS6B01G379400	HORVU6Hr1G083430.1
TraesCS6B01G379700	HORVU6Hr1G083440.20
TraesCS6B01G381300	HORVU6Hr1G083620.21
TraesCS6B01G381600	HORVU6Hr1G083650.3
TraesCS6B01G381700	HORVU6Hr1G083660.3
TraesCS6B01G381800	HORVU6Hr1G083690.2
TraesCS6B01G381900	HORVU6Hr1G083720.2
TraesCS6B01G382100	HORVU6Hr1G083770.2
TraesCS6B01G382400	HORVU6Hr1G083810.1
TraesCS6B01G382700	HORVU6Hr1G083890.3
TraesCS6B01G382800	HORVU6Hr1G083900.6
TraesCS6B01G383000	HORVU6Hr1G083910.2
TraesCS6B01G383100	HORVU6Hr1G083930.3
TraesCS6B01G383200	HORVU6Hr1G083960.2
TraesCS6B01G383500	HORVU6Hr1G083980.1
TraesCS6B01G383700	HORVU6Hr1G084030.3
TraesCS6B01G384500	HORVU6Hr1G084190.1
TraesCS6B01G384600	HORVU6Hr1G084280.1
TraesCS6B01G384700	HORVU6Hr1G084290.2
TraesCS6B01G384900	HORVU6Hr1G084300.24
TraesCS6B01G385500	HORVU6Hr1G084370.1
TraesCS6B01G386100	HORVU6Hr1G084460.23
TraesCS6B01G386400	HORVU6Hr1G084510.1
TraesCS6B01G386600	HORVU6Hr1G084530.2
TraesCS6B01G387000	HORVU6Hr1G084590.3
TraesCS6B01G387400	HORVU6Hr1G084650.1
TraesCS6B01G388000	HORVU6Hr1G084700.8
TraesCS6B01G388200	HORVU6Hr1G084720.10
TraesCS6B01G388500	HORVU6Hr1G084740.1
TraesCS6B01G388800	HORVU6Hr1G084840.1
TraesCS6B01G389100	HORVU6Hr1G084860.2
TraesCS6B01G389200	HORVU6Hr1G084960.1
TraesCS6B01G389600	HORVU6Hr1G085070.1
TraesCS6B01G390000	HORVU6Hr1G085110.1
TraesCS6B01G390600	HORVU6Hr1G085170.1
TraesCS6B01G391300	HORVU6Hr1G085430.2
TraesCS6B01G391600	HORVU6Hr1G085540.1
TraesCS6B01G392500	HORVU6Hr1G085710.2
TraesCS6B01G392800	HORVU6Hr1G085750.1
TraesCS6B01G393100	HORVU6Hr1G085830.1
TraesCS6B01G393700	HORVU6Hr1G085880.3
TraesCS6B01G393900	HORVU6Hr1G085950.5
TraesCS6B01G394300	HORVU6Hr1G086010.1
TraesCS6B01G394700	HORVU6Hr1G086050.2
TraesCS6B01G395600	HORVU6Hr1G086220.2
TraesCS6B01G396400	HORVU6Hr1G086430.1
TraesCS6B01G396700	HORVU6Hr1G086440.7
TraesCS6B01G398500	HORVU6Hr1G086560.2
TraesCS6B01G398700	HORVU6Hr1G086590.1
TraesCS6B01G399000	HORVU6Hr1G086600.5
TraesCS6B01G399100	HORVU6Hr1G086640.1
TraesCS6B01G399500	HORVU6Hr1G086690.1
TraesCS6B01G400000	HORVU6Hr1G086770.1
TraesCS6B01G402000	HORVU6Hr1G086790.1
TraesCS6B01G400300	HORVU6Hr1G086820.1
TraesCS6B01G400800	HORVU6Hr1G086860.2
TraesCS6B01G402300	HORVU6Hr1G086940.6
TraesCS6B01G402500	HORVU6Hr1G086960.2
TraesCS6B01G402400	HORVU6Hr1G086970.1
TraesCS6B01G402600	HORVU6Hr1G087000.1
TraesCS6B01G403400	HORVU6Hr1G087030.1
TraesCS6B01G403000	HORVU6Hr1G087040.1
TraesCS6B01G403900	HORVU6Hr1G087050.1
TraesCS6B01G404500	HORVU6Hr1G087100.1
TraesCS6B01G404100	HORVU6Hr1G087110.1
TraesCS6B01G404900	HORVU6Hr1G087140.2
TraesCS6B01G405200	HORVU6Hr1G087150.8
TraesCS6B01G406000	HORVU6Hr1G087220.1
TraesCS6B01G405900	HORVU6Hr1G087250.1
TraesCS6B01G406900	HORVU6Hr1G087300.1
TraesCS6B01G407500	HORVU6Hr1G087330.4
TraesCS6B01G407700	HORVU6Hr1G087380.1
TraesCS6B01G408000	HORVU6Hr1G087400.1
TraesCS6B01G408200	HORVU6Hr1G087430.7
TraesCS6B01G408100	HORVU6Hr1G087460.1
TraesCS6B01G408400	HORVU6Hr1G087490.1
TraesCS6B01G408800	HORVU6Hr1G087500.1
TraesCS6B01G408700	HORVU6Hr1G087510.1
TraesCS6B01G409400	HORVU6Hr1G087590.1
TraesCS6B01G409300	HORVU6Hr1G087610.1
TraesCS6B01G409800	HORVU6Hr1G087720.1
TraesCS6B01G409700	HORVU6Hr1G087730.2
TraesCS6B01G410100	HORVU6Hr1G087780.2
TraesCS6B01G410200	HORVU6Hr1G087800.3
TraesCS6B01G410300	HORVU6Hr1G087810.1
TraesCS6B01G410400	HORVU6Hr1G087820.1
TraesCS6B01G410900	HORVU6Hr1G087920.7
TraesCS6B01G410800	HORVU6Hr1G087960.2
TraesCS6B01G411300	HORVU6Hr1G088020.4
TraesCS6B01G411100	HORVU6Hr1G088120.3
TraesCS6B01G411200	HORVU6Hr1G088130.3
TraesCS6B01G411600	HORVU6Hr1G088160.5
TraesCS6B01G411800	HORVU6Hr1G088190.6
TraesCS6B01G411900	HORVU6Hr1G088200.8
TraesCS6B01G412100	HORVU6Hr1G088290.1
TraesCS6B01G412000	HORVU6Hr1G088300.1
TraesCS6B01G412300	HORVU6Hr1G088310.1
TraesCS6B01G412200	HORVU6Hr1G088330.1
TraesCS6B01G412600	HORVU6Hr1G088380.2
TraesCS6B01G412500	HORVU6Hr1G088400.16
TraesCS6B01G412700	HORVU6Hr1G088420.1
TraesCS6B01G412900	HORVU6Hr1G088480.1
TraesCS6B01G413000	HORVU6Hr1G088570.2
TraesCS6B01G413100	HORVU6Hr1G088580.4
TraesCS6B01G413300	HORVU6Hr1G088610.2
TraesCS6B01G413200	HORVU6Hr1G088630.5
TraesCS6B01G414800	HORVU6Hr1G088680.1
TraesCS6B01G414100	HORVU6Hr1G088750.1
TraesCS6B01G414700	HORVU6Hr1G088790.1
TraesCS6B01G415800	HORVU6Hr1G088800.8
TraesCS6B01G415900	HORVU6Hr1G088820.5
TraesCS6B01G416000	HORVU6Hr1G088830.1
TraesCS6B01G415500	HORVU6Hr1G088840.1
TraesCS6B01G415600	HORVU6Hr1G088850.1
TraesCS6B01G416200	HORVU6Hr1G088900.1
TraesCS6B01G417000	HORVU6Hr1G088980.1
TraesCS6B01G417400	HORVU6Hr1G089000.8
TraesCS6B01G417700	HORVU6Hr1G089010.1
TraesCS6B01G418000	HORVU6Hr1G089130.9
TraesCS6B01G418500	HORVU6Hr1G089180.6
TraesCS6B01G419000	HORVU6Hr1G089250.20
TraesCS6B01G419500	HORVU6Hr1G089280.5
TraesCS6B01G420000	HORVU6Hr1G089340.1
TraesCS6B01G421100	HORVU6Hr1G089430.2
TraesCS6B01G420700	HORVU6Hr1G089450.1
TraesCS6B01G421000	HORVU6Hr1G089470.2
TraesCS6B01G421500	HORVU6Hr1G089540.2
TraesCS6B01G421400	HORVU6Hr1G089560.1
TraesCS6B01G422600	HORVU6Hr1G089700.3
TraesCS6B01G423000	HORVU6Hr1G089780.1
TraesCS6B01G423900	HORVU6Hr1G089980.4
TraesCS6B01G423200	HORVU6Hr1G090000.1
TraesCS6B01G424900	HORVU6Hr1G090090.4
TraesCS6B01G424000	HORVU6Hr1G090130.4
TraesCS6B01G424500	HORVU6Hr1G090160.2
TraesCS6B01G424800	HORVU6Hr1G090170.1
TraesCS6B01G425200	HORVU6Hr1G090180.1
TraesCS6B01G425300	HORVU6Hr1G090190.2
TraesCS6B01G425600	HORVU6Hr1G090250.1
TraesCS6B01G425700	HORVU6Hr1G090260.1
TraesCS6B01G425800	HORVU6Hr1G090270.2
TraesCS6B01G425900	HORVU6Hr1G090290.5
TraesCS6B01G427200	HORVU6Hr1G090370.1
TraesCS6B01G427000	HORVU6Hr1G090380.1
TraesCS6B01G427300	HORVU6Hr1G090420.1
TraesCS6B01G428000	HORVU6Hr1G090470.10
TraesCS6B01G427900	HORVU6Hr1G090500.6
TraesCS6B01G428700	HORVU6Hr1G090520.7
TraesCS6B01G428600	HORVU6Hr1G090530.1
TraesCS6B01G429400	HORVU6Hr1G090560.2
TraesCS6B01G429600	HORVU6Hr1G090590.2
TraesCS6B01G429500	HORVU6Hr1G090630.1
TraesCS6B01G429800	HORVU6Hr1G090680.5
TraesCS6B01G430100	HORVU6Hr1G090720.1
TraesCS6B01G430400	HORVU6Hr1G090780.19
TraesCS6B01G431300	HORVU6Hr1G090910.3
TraesCS6B01G430800	HORVU6Hr1G090940.3
TraesCS6B01G431500	HORVU6Hr1G090990.2
TraesCS6B01G431400	HORVU6Hr1G091010.36
TraesCS6B01G431800	HORVU6Hr1G091030.1
TraesCS6B01G432500	HORVU6Hr1G091110.3
TraesCS6B01G432600	HORVU6Hr1G091130.9
TraesCS6B01G432700	HORVU6Hr1G091140.1
TraesCS6B01G433400	HORVU6Hr1G091200.19
TraesCS6B01G433100	HORVU6Hr1G091230.1
TraesCS6B01G433800	HORVU6Hr1G091290.1
TraesCS6B01G434100	HORVU6Hr1G091320.4
TraesCS6B01G434200	HORVU6Hr1G091330.7
TraesCS6B01G434600	HORVU6Hr1G091350.3
TraesCS6B01G434700	HORVU6Hr1G091360.6
TraesCS6B01G434800	HORVU6Hr1G091380.1
TraesCS6B01G435100	HORVU6Hr1G091460.3
TraesCS6B01G435000	HORVU6Hr1G091500.1
TraesCS6B01G436300	HORVU6Hr1G091540.1
TraesCS6B01G436400	HORVU6Hr1G091550.14
TraesCS6B01G436500	HORVU6Hr1G091560.1
TraesCS6B01G437700	HORVU6Hr1G091610.1
TraesCS6B01G437800	HORVU6Hr1G091620.4
TraesCS6B01G437900	HORVU6Hr1G091630.1
TraesCS6B01G439300	HORVU6Hr1G091710.2
TraesCS6B01G439400	HORVU6Hr1G091720.6
TraesCS6B01G439500	HORVU6Hr1G091740.1
TraesCS6B01G439100	HORVU6Hr1G091770.1
TraesCS6B01G439200	HORVU6Hr1G091780.21
TraesCS6B01G439700	HORVU6Hr1G091790.4
TraesCS6B01G439800	HORVU6Hr1G091800.8
TraesCS6B01G440300	HORVU6Hr1G091840.1
TraesCS6B01G440500	HORVU6Hr1G091860.1
TraesCS6B01G439900	HORVU6Hr1G091920.1
TraesCS6B01G440700	HORVU6Hr1G091980.2
TraesCS6B01G440600	HORVU6Hr1G092010.1
TraesCS6B01G441000	HORVU6Hr1G092020.5
TraesCS6B01G442200	HORVU6Hr1G092090.1
TraesCS6B01G442100	HORVU6Hr1G092250.1
TraesCS6B01G443700	HORVU6Hr1G092290.1
TraesCS6B01G443800	HORVU6Hr1G092390.1
TraesCS6B01G444100	HORVU6Hr1G092430.1
TraesCS6B01G444000	HORVU6Hr1G092440.1
TraesCS6B01G445100	HORVU6Hr1G092470.1
TraesCS6B01G444700	HORVU6Hr1G092480.4
TraesCS6B01G445600	HORVU6Hr1G092560.2
TraesCS6B01G445300	HORVU6Hr1G092600.1
TraesCS6B01G446300	HORVU6Hr1G092630.3
TraesCS6B01G447300	HORVU6Hr1G092650.1
TraesCS6B01G446700	HORVU6Hr1G092680.7
TraesCS6B01G448800	HORVU6Hr1G092740.3
TraesCS6B01G448900	HORVU6Hr1G092750.1
TraesCS6B01G449000	HORVU6Hr1G092760.1
TraesCS6B01G449300	HORVU6Hr1G092820.1
TraesCS6B01G449100	HORVU6Hr1G092870.1
TraesCS6B01G449900	HORVU6Hr1G092910.1
TraesCS6B01G449800	HORVU6Hr1G092920.1
TraesCS6B01G450300	HORVU6Hr1G092950.1
TraesCS6B01G450000	HORVU6Hr1G092970.3
TraesCS6B01G450600	HORVU6Hr1G092990.1
TraesCS6B01G450700	HORVU6Hr1G093000.13
TraesCS6B01G450500	HORVU6Hr1G093020.2
TraesCS6B01G451300	HORVU6Hr1G093050.4
TraesCS6B01G451200	HORVU6Hr1G093060.3
TraesCS6B01G451600	HORVU6Hr1G093080.2
TraesCS6B01G452500	HORVU6Hr1G093090.3
TraesCS6B01G454000	HORVU6Hr1G093150.1
TraesCS6B01G454200	HORVU6Hr1G093230.2
TraesCS6B01G454500	HORVU6Hr1G093240.3
TraesCS6B01G454800	HORVU6Hr1G093300.6
TraesCS6B01G455100	HORVU6Hr1G093310.1
TraesCS6B01G455300	HORVU6Hr1G093330.3
TraesCS6B01G456300	HORVU6Hr1G093540.7
TraesCS6B01G456400	HORVU6Hr1G093570.4
TraesCS6B01G456500	HORVU6Hr1G093600.9
TraesCS6B01G457700	HORVU6Hr1G093690.1
TraesCS6B01G459100	HORVU6Hr1G093740.5
TraesCS6B01G460200	HORVU6Hr1G093780.3
TraesCS6B01G460900	HORVU6Hr1G093820.3
TraesCS6B01G461200	HORVU6Hr1G093840.4
TraesCS6B01G461300	HORVU6Hr1G093850.5
TraesCS6B01G461400	HORVU6Hr1G093860.1
TraesCS6B01G462100	HORVU6Hr1G093960.1
TraesCS6B01G462500	HORVU6Hr1G094110.3
TraesCS6B01G463400	HORVU6Hr1G094170.6
TraesCS6B01G463000	HORVU6Hr1G094190.4
TraesCS6B01G465000	HORVU6Hr1G094200.4
TraesCS6B01G466100	HORVU6Hr1G094220.1
TraesCS6B01G473500	HORVU6Hr1G094400.1
TraesCS6B01G473400	HORVU6Hr1G094410.16
TraesCS6B01G473200	HORVU6Hr1G094420.1
TraesCS6B01G473000	HORVU6Hr1G094460.4
TraesCS6B01G472900	HORVU6Hr1G094470.10
TraesCS6B01G472400	HORVU6Hr1G094550.2
TraesCS6B01G471700	HORVU6Hr1G094660.5
TraesCS6B01G471500	HORVU6Hr1G094720.2
TraesCS6B01G471100	HORVU6Hr1G094790.16
TraesCS6B01G466400	HORVU6Hr1G094850.1
TraesCS6B01G466600	HORVU6Hr1G094880.19
TraesCS6B01G467000	HORVU6Hr1G094950.1
TraesCS6B01G467300	HORVU6Hr1G094990.1
TraesCS6B01G467700	HORVU6Hr1G095020.1
TraesCS6B01G468200	HORVU6Hr1G095090.27
TraesCS6B01G469000	HORVU6Hr1G095100.1
TraesCS6B01G468900	HORVU6Hr1G095110.1
TraesCS6B01G468500	HORVU6Hr1G095120.2
TraesCS6B01G469900	HORVU6Hr1G095130.5
TraesCS6B01G470100	HORVU6Hr1G095140.34
TraesCS6B01G470500	HORVU6Hr1G095320.8
TraesCS6B01G470900	HORVU6Hr1G095380.12
TraesCS7B01G004400	HORVU7Hr1G022250.5
TraesCS7B01G004900	HORVU7Hr1G022310.2
TraesCS7B01G005000	HORVU7Hr1G022410.1
TraesCS7B01G005400	HORVU7Hr1G022440.1
TraesCS7B01G005500	HORVU7Hr1G022500.2
TraesCS7B01G005700	HORVU7Hr1G022530.1
TraesCS7B01G005800	HORVU7Hr1G022550.4
TraesCS7B01G006000	HORVU7Hr1G022560.8
TraesCS7B01G006100	HORVU7Hr1G022780.1
TraesCS7B01G006400	HORVU7Hr1G023060.1
TraesCS7B01G006600	HORVU7Hr1G023140.1
TraesCS7B01G006900	HORVU7Hr1G023200.3
TraesCS7B01G007200	HORVU7Hr1G023250.3
TraesCS7B01G008200	HORVU7Hr1G023560.1
TraesCS7B01G008300	HORVU7Hr1G023600.8
TraesCS7B01G008400	HORVU7Hr1G023610.6
TraesCS7B01G008900	HORVU7Hr1G023650.1
TraesCS7B01G009000	HORVU7Hr1G023660.1
TraesCS7B01G008500	HORVU7Hr1G023730.1
TraesCS7B01G009200	HORVU7Hr1G023760.3
TraesCS7B01G009500	HORVU7Hr1G023940.2
TraesCS7B01G010000	HORVU7Hr1G023990.4
TraesCS7B01G009700	HORVU7Hr1G024100.1
TraesCS7B01G010700	HORVU7Hr1G024190.1
TraesCS7B01G010500	HORVU7Hr1G024210.4
TraesCS7B01G011500	HORVU7Hr1G024220.2
TraesCS7B01G011600	HORVU7Hr1G024250.4
TraesCS7B01G011700	HORVU7Hr1G024260.1
TraesCS7B01G011100	HORVU7Hr1G024280.1
TraesCS7B01G012400	HORVU7Hr1G024320.1
TraesCS7B01G012700	HORVU7Hr1G024350.1
TraesCS7B01G012800	HORVU7Hr1G024360.2
TraesCS7B01G012900	HORVU7Hr1G024370.1
TraesCS7B01G012500	HORVU7Hr1G024450.1
TraesCS7B01G013000	HORVU7Hr1G024570.2
TraesCS7B01G013100	HORVU7Hr1G024610.1
TraesCS7B01G013200	HORVU7Hr1G024670.1
TraesCS7B01G013300	HORVU7Hr1G024690.2
TraesCS7B01G014500	HORVU7Hr1G024790.4
TraesCS7B01G014700	HORVU7Hr1G024810.1
TraesCS7B01G014800	HORVU7Hr1G024900.5
